"Date","remark","value"
2014-04-12,NA,0.0494
2014-04-13,NA,0.304
2014-04-14,NA,0.568
2014-04-15,NA,0.239
2014-04-16,NA,0.151
2014-04-17,NA,0.0995
2014-04-18,NA,0.0823
2014-04-19,NA,0.0698
2014-04-20,NA,0.0607
2014-04-21,NA,0.0574
2014-04-22,NA,0.0544
2014-04-23,NA,0.0517
2014-04-24,NA,0.0491
2014-04-25,NA,0.0466
2014-04-26,NA,0.0443
2014-04-27,NA,0.042
2014-04-28,NA,0.0573
2014-04-29,NA,0.156
2014-04-30,NA,0.0552
2014-05-01,NA,0.0476
2014-05-02,NA,0.0456
2014-05-03,NA,0.0437
2014-05-04,NA,0.0419
2014-05-05,NA,0.0402
2014-05-06,NA,0.0385
2014-05-07,NA,0.0369
2014-05-08,NA,0.0354
2014-05-09,NA,0.0341
2014-05-10,NA,0.034
2014-05-11,NA,0.034
2014-05-12,NA,0.231
2014-05-13,NA,0.274
2014-05-14,NA,0.19
2014-05-15,NA,0.147
2014-05-16,NA,0.128
2014-05-17,NA,0.119
2014-05-18,NA,0.11
2014-05-19,NA,0.102
2014-05-20,NA,0.0966
2014-05-21,NA,0.0945
2014-05-22,NA,0.0926
2014-05-23,NA,0.0907
2014-05-24,NA,0.0889
2014-05-25,NA,0.0871
2014-05-26,NA,0.0854
2014-05-27,NA,0.0836
2014-05-28,NA,0.082
2014-05-29,NA,0.0803
2014-05-30,NA,0.0787
2014-05-31,NA,0.0771
2014-06-01,NA,0.0892
2014-06-02,NA,0.907
2014-06-03,NA,0.329
2014-06-04,NA,0.231
2014-06-05,NA,0.173
2014-06-06,NA,0.146
2014-06-07,NA,0.139
2014-06-08,NA,0.132
2014-06-09,NA,0.125
2014-06-10,NA,0.119
2014-06-11,NA,0.113
2014-06-12,NA,0.107
2014-06-13,NA,0.102
2014-06-14,NA,0.101
2014-06-15,NA,0.101
2014-06-16,NA,0.1
2014-06-17,NA,0.177
2014-06-18,NA,0.516
2014-06-19,NA,0.624
2014-06-20,NA,0.496
2014-06-21,NA,0.349
2014-06-22,NA,0.258
2014-06-23,NA,0.29
2014-06-24,NA,0.227
2014-06-25,NA,0.197
2014-06-26,NA,0.183
2014-06-27,NA,0.169
2014-06-28,NA,0.157
2014-06-29,NA,0.146
2014-06-30,NA,0.576
2014-07-01,NA,0.453
2014-07-02,NA,0.263
2014-07-03,NA,0.191
2014-07-04,NA,0.169
2014-07-05,NA,0.149
2014-07-06,NA,0.132
2014-07-07,NA,0.119
2014-07-08,NA,0.117
2014-07-09,NA,0.116
2014-07-10,NA,0.115
2014-07-11,NA,0.113
2014-07-12,NA,0.112
2014-07-13,NA,0.111
2014-07-14,NA,0.11
2014-07-15,NA,0.109
2014-07-16,NA,0.108
2014-07-17,NA,0.107
2014-07-18,NA,0.106
2014-07-19,NA,0.105
2014-07-20,NA,0.104
2014-07-21,NA,0.103
2014-07-22,NA,0.102
2014-07-23,NA,0.101
2014-07-24,NA,0.1
2014-07-25,NA,0.0992
2014-07-26,NA,0.0982
2014-07-27,NA,0.0973
2014-07-28,NA,0.0963
2014-07-29,NA,0.0954
2014-07-30,NA,0.0945
2014-07-31,NA,0.0936
2014-08-01,NA,0.0927
2014-08-02,NA,0.0918
2014-08-03,NA,0.0909
2014-08-04,NA,0.314
2014-08-05,NA,0.337
2014-08-06,NA,0.176
2014-08-07,NA,0.111
2014-08-08,NA,0.0984
2014-08-09,NA,0.0911
2014-08-10,NA,0.0843
2014-08-11,NA,0.0786
2014-08-12,NA,0.077
2014-08-13,NA,0.0759
2014-08-14,NA,0.0749
2014-08-15,NA,0.0739
2014-08-16,NA,0.073
2014-08-17,NA,0.072
2014-08-18,NA,0.071
2014-08-19,NA,0.0701
2014-08-20,NA,0.0692
2014-08-21,NA,0.0683
2014-08-22,NA,0.0674
2014-08-23,NA,0.0665
2014-08-24,NA,0.0656
2014-08-25,NA,0.116
2014-08-26,NA,0.119
2014-08-27,NA,0.11
2014-08-28,NA,0.102
2014-08-29,NA,0.0963
2014-08-30,NA,0.184
2014-08-31,NA,0.155
2014-09-01,NA,0.129
2014-09-02,NA,0.122
2014-09-03,NA,0.115
2014-09-04,NA,0.264
2014-09-05,NA,0.174
2014-09-06,NA,0.103
2014-09-07,NA,0.0935
2014-09-08,NA,0.0903
2014-09-09,NA,0.0871
2014-09-10,NA,0.084
2014-09-11,NA,0.0811
2014-09-12,NA,0.0782
2014-09-13,NA,0.0755
2014-09-14,NA,0.0728
2014-09-15,NA,0.0703
2014-09-16,NA,0.068
2014-09-17,NA,0.0669
2014-09-18,NA,0.066
2014-09-19,NA,0.065
2014-09-20,NA,0.0641
2014-09-21,NA,0.0632
2014-09-22,NA,0.0622
2014-09-23,NA,0.0613
2014-09-24,NA,0.0604
2014-09-25,NA,0.0596
2014-09-26,NA,0.0587
2014-09-27,NA,0.0579
2014-09-28,NA,0.057
2014-09-29,NA,0.0562
2014-09-30,NA,0.0554
2014-10-01,NA,0.055
2014-10-02,NA,0.055
2014-10-03,NA,0.102
2014-10-04,NA,0.0768
2014-10-05,NA,0.0708
2014-10-06,NA,0.0647
2014-10-07,NA,0.06
2014-10-08,NA,0.059
2014-10-09,NA,0.0582
2014-10-10,NA,0.0574
2014-10-11,NA,0.0566
2014-10-12,NA,0.0558
2014-10-13,NA,0.123
2014-10-14,NA,0.316
2014-10-15,NA,0.232
2014-10-16,NA,0.151
2014-10-17,NA,0.126
2014-10-18,NA,0.106
2014-10-19,NA,0.0894
2014-10-20,NA,0.0832
2014-10-21,NA,0.0776
2014-10-22,NA,0.072
2014-10-23,NA,0.0664
2014-10-24,NA,0.0616
2014-10-25,NA,0.061
2014-10-26,NA,0.061
2014-10-27,NA,0.061
2014-10-28,NA,0.061
2014-10-29,NA,0.061
2014-10-30,NA,0.061
2014-10-31,NA,0.061
2014-11-01,NA,0.061
2014-11-02,NA,0.061
2014-11-03,NA,0.061
2014-11-04,NA,0.061
2014-11-05,NA,0.061
2014-11-06,NA,0.061
2014-11-07,NA,0.061
2014-11-08,NA,0.061
2014-11-09,NA,0.061
2014-11-10,NA,0.061
2014-11-11,NA,0.061
2014-11-12,NA,0.061
2014-11-13,NA,0.061
2014-11-14,NA,0.061
2014-11-15,NA,0.061
2014-11-16,NA,0.061
2014-11-17,NA,0.061
2014-11-18,NA,0.061
2014-11-19,NA,0.061
2014-11-20,NA,0.061
2014-11-21,NA,0.061
2014-11-22,NA,0.061
2014-11-23,NA,0.0879
2014-11-24,NA,0.154
2014-11-25,NA,0.108
2014-11-26,NA,0.0789
2014-11-27,NA,0.0758
2014-11-28,NA,0.0728
2014-11-29,NA,0.0698
2014-11-30,NA,0.0669
2014-12-01,NA,0.0642
2014-12-02,NA,0.0635
2014-12-03,NA,0.063
2014-12-04,NA,0.0625
2014-12-05,NA,0.062
2014-12-06,NA,0.0615
2014-12-07,NA,0.061
2014-12-08,NA,0.0605
2014-12-09,NA,0.06
2014-12-10,NA,0.0595
2014-12-11,NA,0.0592
2014-12-12,NA,0.0598
2014-12-13,NA,0.0605
2014-12-14,NA,0.0612
2014-12-15,NA,0.0722
2014-12-16,NA,0.138
2014-12-17,NA,0.107
2014-12-18,NA,0.0797
2014-12-19,NA,0.076
2014-12-20,NA,0.073
2014-12-21,NA,0.07
2014-12-22,NA,0.067
2014-12-23,NA,0.13
2014-12-24,NA,0.143
2014-12-25,NA,0.104
2014-12-26,NA,0.0873
2014-12-27,NA,0.0832
2014-12-28,NA,0.0792
2014-12-29,NA,0.0752
2014-12-30,NA,0.0711
2014-12-31,NA,0.0671
2015-01-01,NA,0.0638
2015-01-02,NA,0.0627
2015-01-03,NA,0.0616
2015-01-04,NA,0.0606
2015-01-05,NA,0.0595
2015-01-06,NA,0.0585
2015-01-07,NA,0.0574
2015-01-08,NA,0.0564
2015-01-09,NA,0.0553
2015-01-10,NA,0.0542
2015-01-11,NA,0.0532
2015-01-12,NA,0.0521
2015-01-13,NA,0.0511
2015-01-14,NA,0.05
2015-01-15,NA,0.0491
2015-01-16,NA,0.049
2015-01-17,NA,0.049
2015-01-18,NA,0.049
2015-01-19,NA,0.049
2015-01-20,NA,0.049
2015-01-21,NA,0.049
2015-01-22,NA,0.049
2015-01-23,NA,0.049
2015-01-24,NA,0.049
2015-01-25,NA,0.049
2015-01-26,NA,0.049
2015-01-27,NA,0.049
2015-01-28,NA,0.049
2015-01-29,NA,0.049
2015-01-30,NA,0.049
2015-01-31,NA,0.049
2015-02-01,NA,0.049
2015-02-02,NA,0.049
2015-02-03,NA,0.049
2015-02-04,NA,0.049
2015-02-05,NA,0.0533
2015-02-06,NA,0.0607
2015-02-07,NA,0.0674
2015-02-08,NA,0.0669
2015-02-09,NA,0.0645
2015-02-10,NA,0.0621
2015-02-11,NA,0.0601
2015-02-12,NA,0.0593
2015-02-13,NA,0.0587
2015-02-14,NA,0.0581
2015-02-15,NA,0.0574
2015-02-16,NA,0.0568
2015-02-17,NA,0.0562
2015-02-18,NA,0.0556
2015-02-19,NA,0.055
2015-02-20,NA,0.0543
2015-02-21,NA,0.0537
2015-02-22,NA,0.0531
2015-02-23,NA,0.0525
2015-02-24,NA,0.0518
2015-02-25,NA,0.0512
2015-02-26,NA,0.0506
2015-02-27,NA,0.05
2015-02-28,NA,0.0494
2015-03-01,NA,0.0488
2015-03-02,NA,0.0481
2015-03-03,NA,0.0475
2015-03-04,NA,0.0469
2015-03-05,NA,0.0463
2015-03-06,NA,0.0456
2015-03-07,NA,0.0463
2015-03-08,NA,0.607
2015-03-09,NA,0.897
2015-03-10,NA,0.554
2015-03-11,NA,0.38
2015-03-12,NA,0.225
2015-03-13,NA,0.137
2015-03-14,NA,0.0828
2015-03-15,NA,0.0725
2015-03-16,NA,0.0632
2015-03-17,NA,0.0539
2015-03-18,NA,0.046
2015-03-19,NA,0.045
2015-03-20,NA,0.045
2015-03-21,NA,0.045
2015-03-22,NA,0.045
2015-03-23,NA,0.045
2015-03-24,NA,0.045
2015-03-25,NA,0.045
2015-03-26,NA,0.045
2015-03-27,NA,0.045
2015-03-28,NA,0.045
2015-03-29,NA,0.045
2015-03-30,NA,0.045
2015-03-31,NA,0.045
2015-04-01,NA,0.045
2015-04-02,NA,0.045
2015-04-03,NA,0.045
2015-04-04,NA,0.045
2015-04-05,NA,0.045
2015-04-06,NA,0.045
2015-04-07,NA,0.0703
2015-04-08,NA,0.415
2015-04-09,NA,1.18
2015-04-10,NA,0.923
2015-04-11,NA,0.352
2015-04-12,NA,0.224
2015-04-13,NA,0.188
2015-04-14,NA,0.161
2015-04-15,NA,0.133
2015-04-16,NA,0.105
2015-04-17,NA,0.0788
2015-04-18,NA,0.0667
2015-04-19,NA,0.0656
2015-04-20,NA,0.153
2015-04-21,NA,0.132
2015-04-22,NA,0.093
2015-04-23,NA,0.0581
2015-04-24,NA,0.0533
2015-04-25,NA,0.0547
2015-04-26,NA,0.0561
2015-04-27,NA,0.0575
2015-04-28,NA,0.0589
2015-04-29,NA,0.0602
2015-04-30,NA,0.0616
2015-05-01,NA,0.063
2015-05-02,NA,0.0644
2015-05-03,NA,0.0658
2015-05-04,NA,0.0672
2015-05-05,NA,0.0686
2015-05-06,NA,0.07
2015-05-07,NA,0.0714
2015-05-08,NA,0.0728
2015-05-09,NA,0.0741
2015-05-10,NA,0.0755
2015-05-11,NA,0.0769
2015-05-12,NA,0.0783
2015-05-13,NA,0.0797
2015-05-14,NA,0.0811
2015-05-15,NA,0.0825
2015-05-16,NA,0.0839
2015-05-17,NA,0.0852
2015-05-18,NA,0.0866
2015-05-19,NA,0.0882
2015-05-20,NA,0.0908
2015-05-21,NA,0.0935
2015-05-22,NA,0.0963
2015-05-23,NA,0.099
2015-05-24,NA,0.122
2015-05-25,NA,0.161
2015-05-26,NA,0.143
2015-05-27,NA,0.155
2015-05-28,NA,0.13
2015-05-29,NA,0.205
2015-05-30,NA,0.277
2015-05-31,NA,0.214
2015-06-01,NA,0.132
2015-06-02,NA,0.119
2015-06-03,NA,0.111
2015-06-04,NA,0.103
2015-06-05,NA,0.101
2015-06-06,NA,0.0988
2015-06-07,NA,0.0968
2015-06-08,NA,0.0948
2015-06-09,NA,0.0928
2015-06-10,NA,0.0914
2015-06-11,NA,0.193
2015-06-12,NA,0.314
2015-06-13,NA,0.208
2015-06-14,NA,0.157
2015-06-15,NA,0.149
2015-06-16,NA,0.149
2015-06-17,NA,0.149
2015-06-18,NA,0.149
2015-06-19,NA,0.149
2015-06-20,NA,0.149
2015-06-21,NA,0.149
2015-06-22,NA,0.186
2015-06-23,NA,0.171
2015-06-24,NA,0.157
2015-06-25,NA,0.156
2015-06-26,NA,0.154
2015-06-27,NA,0.153
2015-06-28,NA,0.153
2015-06-29,NA,0.152
2015-06-30,NA,0.152
2015-07-01,NA,0.151
2015-07-02,NA,0.151
2015-07-03,NA,0.15
2015-07-04,NA,0.15
2015-07-05,NA,0.149
2015-07-06,NA,0.172
2015-07-07,NA,0.196
2015-07-08,NA,0.163
2015-07-09,NA,0.15
2015-07-10,NA,0.147
2015-07-11,NA,0.144
2015-07-12,NA,0.142
2015-07-13,NA,0.246
2015-07-14,NA,0.197
2015-07-15,NA,0.172
2015-07-16,NA,0.233
2015-07-17,NA,0.269
2015-07-18,NA,0.358
2015-07-19,NA,0.234
2015-07-20,NA,0.15
2015-07-21,NA,0.126
2015-07-22,NA,0.113
2015-07-23,NA,0.107
2015-07-24,NA,0.101
2015-07-25,NA,0.0958
2015-07-26,NA,0.0901
2015-07-27,NA,0.0855
2015-07-28,NA,0.0854
2015-07-29,NA,0.0858
2015-07-30,NA,0.0861
2015-07-31,NA,0.0865
2015-08-01,NA,0.0868
2015-08-02,NA,0.0872
2015-08-03,NA,0.0876
2015-08-04,NA,0.0879
2015-08-05,NA,0.0883
2015-08-06,NA,0.0886
2015-08-07,NA,0.11
2015-08-08,NA,0.106
2015-08-09,NA,0.0955
2015-08-10,NA,0.0927
2015-08-11,NA,0.0898
2015-08-12,NA,0.0874
2015-08-13,NA,0.087
2015-08-14,NA,0.087
2015-08-15,NA,0.087
2015-08-16,NA,0.087
2015-08-17,NA,0.166
2015-08-18,NA,0.21
2015-08-19,NA,0.342
2015-08-20,NA,0.249
2015-08-21,NA,0.18
2015-08-22,NA,0.137
2015-08-23,NA,0.108
2015-08-24,NA,0.0944
2015-08-25,NA,0.0934
2015-08-26,NA,0.0923
2015-08-27,NA,0.0913
2015-08-28,NA,0.105
2015-08-29,NA,0.214
2015-08-30,NA,0.112
2015-08-31,NA,0.0935
2015-09-01,NA,0.0757
2015-09-02,NA,0.0698
2015-09-03,NA,0.0695
2015-09-04,NA,0.0692
2015-09-05,NA,0.0689
2015-09-06,NA,0.0686
2015-09-07,NA,0.0683
2015-09-08,NA,0.0996
2015-09-09,NA,0.0846
2015-09-10,NA,0.081
2015-09-11,NA,0.0776
2015-09-12,NA,0.0741
2015-09-13,NA,0.0707
2015-09-14,NA,0.0672
2015-09-15,NA,0.0643
2015-09-16,NA,0.064
2015-09-17,NA,0.266
2015-09-18,NA,0.711
2015-09-19,NA,0.389
2015-09-20,NA,0.159
2015-09-21,NA,0.096
2015-09-22,NA,0.0788
2015-09-23,NA,0.077
2015-09-24,NA,0.0752
2015-09-25,NA,0.0734
2015-09-26,NA,0.0715
2015-09-27,NA,0.0697
2015-09-28,NA,0.0682
2015-09-29,NA,0.401
2015-09-30,NA,0.259
2015-10-01,NA,0.152
2015-10-02,NA,0.145
2015-10-03,NA,0.137
2015-10-04,NA,0.129
2015-10-05,NA,0.122
2015-10-06,NA,0.114
2015-10-07,NA,0.107
2015-10-08,NA,0.099
2015-10-09,NA,0.091
2015-10-10,NA,0.084
2015-10-11,NA,0.076
2015-10-12,NA,0.069
2015-10-13,NA,0.061
2015-10-14,NA,0.055
2015-10-15,NA,0.054
2015-10-16,NA,0.054
2015-10-17,NA,0.054
2015-10-18,NA,0.054
2015-10-19,NA,0.054
2015-10-20,NA,0.054
2015-10-21,NA,0.054
2015-10-22,NA,0.054
2015-10-23,NA,0.058
2015-10-24,NA,0.083
2015-10-25,NA,0.06
2015-10-26,NA,0.054
2015-10-27,NA,0.061
2015-10-28,NA,0.173
2015-10-29,NA,0.141
2015-10-30,NA,0.09
2015-10-31,NA,0.102
2015-11-01,NA,0.101
2015-11-02,NA,0.08
2015-11-03,NA,0.072
2015-11-04,NA,0.064
2015-11-05,NA,0.064
2015-11-06,NA,0.544
2015-11-07,NA,0.188
2015-11-08,NA,0.09
2015-11-09,NA,0.077
2015-11-10,NA,0.063
2015-11-11,NA,0.055
2015-11-12,NA,0.085
2015-11-13,NA,0.049
2015-11-14,NA,0.046
2015-11-15,NA,0.046
2015-11-16,NA,0.046
2015-11-17,NA,0.083
2015-11-18,NA,0.348
2015-11-19,NA,0.212
2015-11-20,NA,0.129
2015-11-21,NA,0.134
2015-11-22,NA,0.143
2015-11-23,NA,0.152
2015-11-24,NA,0.161
2015-11-25,NA,0.168
2015-11-26,NA,0.196
2015-11-27,NA,0.496
2015-11-28,NA,0.227
2015-11-29,NA,0.138
2015-11-30,NA,0.127
2015-12-01,NA,0.205
2015-12-02,NA,0.173
2015-12-03,NA,0.154
2015-12-04,NA,0.139
2015-12-05,NA,0.123
2015-12-06,NA,0.108
2015-12-07,NA,0.093
2015-12-08,NA,0.077
2015-12-09,NA,0.066
2015-12-10,NA,0.065
2015-12-11,NA,0.065
2015-12-12,NA,0.065
2015-12-13,NA,0.173
2015-12-14,NA,0.56
2015-12-15,NA,0.327
2015-12-16,NA,0.177
2015-12-17,NA,0.127
2015-12-18,NA,0.099
2015-12-19,NA,0.073
2015-12-20,NA,0.064
2015-12-21,NA,0.064
2015-12-22,NA,0.064
2015-12-23,NA,0.088
2015-12-24,NA,0.105
2015-12-25,NA,0.069
2015-12-26,NA,0.064
2015-12-27,NA,0.064
2015-12-28,NA,0.064
2015-12-29,NA,0.064
2015-12-30,NA,0.064
2015-12-31,NA,0.064
2016-01-01,NA,0.064
2016-01-02,NA,0.064
2016-01-03,NA,0.064
2016-01-04,NA,0.064
2016-01-05,NA,0.064
2016-01-06,NA,0.064
2016-01-07,NA,0.064
2016-01-08,NA,0.089
2016-01-09,NA,0.127
2016-01-10,NA,0.091
2016-01-11,NA,0.064
2016-01-12,NA,0.064
2016-01-13,NA,0.064
2016-01-14,NA,0.064
2016-01-15,NA,0.064
2016-01-16,NA,0.063
2016-01-17,NA,0.063
2016-01-18,NA,0.063
2016-01-19,NA,0.063
2016-01-20,NA,0.063
2016-01-21,NA,0.063
2016-01-22,NA,0.063
2016-01-23,NA,0.063
2016-01-24,NA,0.063
2016-01-25,NA,0.063
2016-01-26,NA,0.062
2016-01-27,NA,0.062
2016-01-28,NA,0.062
2016-01-29,NA,0.062
2016-01-30,NA,0.062
2016-01-31,NA,0.062
2016-02-01,NA,0.062
2016-02-02,NA,0.062
2016-02-03,NA,0.062
2016-02-04,NA,0.062
2016-02-05,NA,0.061
2016-02-06,NA,0.061
2016-02-07,NA,0.061
2016-02-08,NA,0.061
2016-02-09,NA,0.061
2016-02-10,NA,0.061
2016-02-11,NA,0.061
2016-02-12,NA,0.061
2016-02-13,NA,0.061
2016-02-14,NA,0.06
2016-02-15,NA,0.06
2016-02-16,NA,0.06
2016-02-17,NA,0.06
2016-02-18,NA,0.06
2016-02-19,NA,0.418
2016-02-20,NA,1.19
2016-02-21,NA,0.988
2016-02-22,NA,0.396
2016-02-23,NA,0.252
2016-02-24,NA,0.155
2016-02-25,NA,0.131
2016-02-26,NA,0.126
2016-02-27,NA,0.121
2016-02-28,NA,0.116
2016-02-29,NA,0.111
2016-03-01,NA,0.106
2016-03-02,NA,0.101
2016-03-03,NA,0.096
2016-03-04,NA,0.091
2016-03-05,NA,0.086
2016-03-06,NA,0.081
2016-03-07,NA,0.076
2016-03-08,NA,0.071
2016-03-09,NA,0.067
2016-03-10,NA,0.063
2016-03-11,NA,0.06
2016-03-12,NA,0.056
2016-03-13,NA,0.056
2016-03-14,NA,0.056
2016-03-15,NA,0.071
2016-03-16,NA,0.562
2016-03-17,NA,0.267
2016-03-18,NA,0.124
2016-03-19,NA,0.111
2016-03-20,NA,0.111
2016-03-21,NA,0.111
2016-03-22,NA,0.111
2016-03-23,NA,0.116
2016-03-24,NA,0.137
2016-03-25,NA,0.127
2016-03-26,NA,0.141
2016-03-27,NA,0.135
2016-03-28,NA,0.128
2016-03-29,NA,0.121
2016-03-30,NA,0.115
2016-03-31,NA,0.212
2016-04-01,NA,0.199
2016-04-02,NA,0.126
2016-04-03,NA,0.097
2016-04-04,NA,0.074
2016-04-05,NA,0.069
2016-04-06,NA,0.108
2016-04-07,NA,0.082
2016-04-08,NA,0.079
2016-04-09,NA,0.076
2016-04-10,NA,0.073
2016-04-11,NA,0.071
2016-04-12,NA,0.068
2016-04-13,NA,0.065
2016-04-14,NA,0.062
2016-04-15,NA,0.059
2016-04-16,NA,0.057
2016-04-17,NA,0.054
2016-04-18,NA,0.051
2016-04-19,NA,0.048
2016-04-20,NA,0.046
2016-04-21,NA,0.045
2016-04-22,NA,0.045
2016-04-23,NA,0.045
2016-04-24,NA,0.045
2016-04-25,NA,0.045
2016-04-26,NA,0.045
2016-04-27,NA,0.045
2016-04-28,NA,0.045
2016-04-29,NA,0.045
2016-04-30,NA,0.06
2016-05-01,NA,0.088
2016-05-02,NA,0.075
2016-05-03,NA,0.072
2016-05-04,NA,0.07
2016-05-05,NA,0.068
2016-05-06,NA,0.066
2016-05-07,NA,0.064
2016-05-08,NA,0.062
2016-05-09,NA,0.06
2016-05-10,NA,0.066
2016-05-11,NA,0.087
2016-05-12,NA,0.102
2016-05-13,NA,0.09
2016-05-14,NA,0.084
2016-05-15,NA,0.079
2016-05-16,NA,0.074
2016-05-17,NA,0.069
2016-05-18,NA,0.064
2016-05-19,NA,0.059
2016-05-20,NA,0.053
2016-05-21,NA,0.048
2016-05-22,NA,0.043
2016-05-23,NA,0.038
2016-05-24,NA,0.034
2016-05-25,NA,0.033
2016-05-26,NA,0.033
2016-05-27,NA,0.033
2016-05-28,NA,0.053
2016-05-29,NA,0.145
2016-05-30,NA,0.107
2016-05-31,NA,0.104
2016-06-01,NA,0.173
2016-06-02,NA,0.114
2016-06-03,NA,0.103
2016-06-04,NA,0.101
2016-06-05,NA,0.099
2016-06-06,NA,0.097
2016-06-07,NA,0.095
2016-06-08,NA,0.093
2016-06-09,NA,0.091
2016-06-10,NA,0.089
2016-06-11,NA,0.087
2016-06-12,NA,0.085
2016-06-13,NA,0.083
2016-06-14,NA,0.089
2016-06-15,NA,0.297
2016-06-16,NA,0.16
2016-06-17,NA,0.145
2016-06-18,NA,0.143
2016-06-19,NA,0.141
2016-06-20,NA,0.14
2016-06-21,NA,0.138
2016-06-22,NA,0.136
2016-06-23,NA,0.134
2016-06-24,NA,0.133
2016-06-25,NA,0.131
2016-06-26,NA,0.308
2016-06-27,NA,0.186
2016-06-28,NA,0.219
2016-06-29,NA,0.219
2016-06-30,NA,0.222
2016-07-01,NA,0.198
2016-07-02,NA,0.147
2016-07-03,NA,0.145
2016-07-04,NA,0.143
2016-07-05,NA,0.141
2016-07-06,NA,0.177
2016-07-07,NA,0.18
2016-07-08,NA,0.171
2016-07-09,NA,0.141
2016-07-10,NA,0.122
2016-07-11,NA,0.114
2016-07-12,NA,0.106
2016-07-13,NA,0.104
2016-07-14,NA,0.104
2016-07-15,NA,0.103
2016-07-16,NA,0.103
2016-07-17,NA,0.102
2016-07-18,NA,0.102
2016-07-19,NA,0.101
2016-07-20,NA,0.101
2016-07-21,NA,0.291
2016-07-22,NA,0.473
2016-07-23,NA,0.268
2016-07-24,NA,0.362
2016-07-25,NA,0.291
2016-07-26,NA,0.182
2016-07-27,NA,0.152
2016-07-28,NA,0.139
2016-07-29,NA,0.137
2016-07-30,NA,0.137
2016-07-31,NA,0.137
2016-08-01,NA,0.137
2016-08-02,NA,0.142
2016-08-03,NA,0.15
2016-08-04,NA,0.173
2016-08-05,NA,0.365
2016-08-06,NA,0.193
2016-08-07,NA,0.146
2016-08-08,NA,0.121
2016-08-09,NA,0.119
2016-08-10,NA,0.119
2016-08-11,NA,0.121
2016-08-12,NA,0.131
2016-08-13,NA,0.14
2016-08-14,NA,0.141
2016-08-15,NA,0.14
2016-08-16,NA,0.14
2016-08-17,NA,0.156
2016-08-18,NA,0.15
2016-08-19,NA,0.154
2016-08-20,NA,0.19
2016-08-21,NA,0.162
2016-08-22,NA,0.142
2016-08-23,NA,0.145
2016-08-24,NA,0.147
2016-08-25,NA,0.145
2016-08-26,NA,0.142
2016-08-27,NA,0.316
2016-08-28,NA,0.211
2016-08-29,NA,0.18
2016-08-30,NA,0.168
2016-08-31,NA,0.156
2016-09-01,NA,0.143
2016-09-02,NA,0.133
2016-09-03,NA,0.127
2016-09-04,NA,0.122
2016-09-05,NA,0.117
2016-09-06,NA,0.112
2016-09-07,NA,0.619
2016-09-08,NA,0.512
2016-09-09,NA,0.304
2016-09-10,NA,0.262
2016-09-11,NA,0.229
2016-09-12,NA,0.197
2016-09-13,NA,0.17
2016-09-14,NA,0.144
2016-09-15,NA,0.118
2016-09-16,NA,0.108
2016-09-17,NA,0.105
2016-09-18,NA,0.102
2016-09-19,NA,0.1
2016-09-20,NA,0.099
2016-09-21,NA,0.393
2016-09-22,NA,0.755
2016-09-23,NA,0.387
2016-09-24,NA,0.264
2016-09-25,NA,0.182
2016-09-26,NA,0.171
2016-09-27,NA,0.167
2016-09-28,NA,0.162
2016-09-29,NA,0.158
2016-09-30,NA,0.153
2016-10-01,NA,0.148
2016-10-02,NA,0.148
2016-10-03,NA,0.146
2016-10-04,NA,0.144
2016-10-05,NA,0.141
2016-10-06,NA,0.139
2016-10-07,NA,0.136
2016-10-08,NA,0.118
2016-10-09,NA,0.109
2016-10-10,NA,0.107
2016-10-11,NA,0.105
2016-10-12,NA,0.107
2016-10-13,NA,0.106
2016-10-14,NA,0.105
2016-10-15,NA,0.106
2016-10-16,NA,0.117
2016-10-17,NA,0.11
2016-10-18,NA,0.106
2016-10-19,NA,0.105
2016-10-20,NA,0.105
2016-10-21,NA,0.105
2016-10-22,NA,0.105
2016-10-23,NA,0.105
2016-10-24,NA,0.105
2016-10-25,NA,0.105
2016-10-26,NA,0.835
2016-10-27,NA,0.628
2016-10-28,NA,0.304
2016-10-29,NA,0.211
2016-10-30,NA,0.159
2016-10-31,NA,0.131
2016-11-01,NA,0.127
2016-11-02,NA,0.124
2016-11-03,NA,0.121
2016-11-04,NA,0.118
2016-11-05,NA,0.115
2016-11-06,NA,0.112
2016-11-07,NA,0.109
2016-11-08,NA,0.106
2016-11-09,NA,0.103
2016-11-10,NA,0.1
2016-11-11,NA,0.0974
2016-11-12,NA,0.0944
2016-11-13,NA,0.0914
2016-11-14,NA,0.0892
2016-11-15,NA,0.089
2016-11-16,NA,0.089
2016-11-17,NA,0.089
2016-11-18,NA,0.089
2016-11-19,NA,0.089
2016-11-20,NA,0.089
2016-11-21,NA,0.089
2016-11-22,NA,0.089
2016-11-23,NA,0.089
2016-11-24,NA,0.089
2016-11-25,NA,0.089
2016-11-26,NA,0.089
2016-11-27,NA,0.0986
2016-11-28,NA,0.306
2016-11-29,NA,0.411
2016-11-30,NA,0.223
2016-12-01,NA,0.175
2016-12-02,NA,0.136
2016-12-03,NA,0.102
2016-12-04,NA,0.0925
2016-12-05,NA,0.088
2016-12-06,NA,0.0835
2016-12-07,NA,0.0789
2016-12-08,NA,0.0747
2016-12-09,NA,0.0714
2016-12-10,NA,0.0682
2016-12-11,NA,0.065
2016-12-12,NA,0.0618
2016-12-13,NA,0.0588
2016-12-14,NA,0.058
2016-12-15,NA,0.058
2016-12-16,NA,0.058
2016-12-17,NA,0.058
